gora_id;pot_id;izhodisce;izhodisce_visina_m;sirina;dolzina;cilj;cilj_visina_m;ime_poti;cas_hoje_min;dolzina_km;zahtevnost;oznacena;ferata;visinska_razlika_m;visinska_razlika_po_poti_m;zemljevid;oprema_poletje;oprema_zima;ogledi;stevilo_slik;stevilo_komentarjev
465;5223;Erjavčeva koča na Vršiču;1525;46.43910;13.74830;Sovna glava;1750;po stari cesti;50;;1;1;;225;240;Kranjska Gora 1:30.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;3400;49;1
465;6118;Erjavčeva koča na Vršiču;1525;46.43910;13.74830;Sovna glava;1750;po pešpoti;45;;1;1;;225;245;Kranjska Gora 1:30.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;3300;23;0
466;774;Mrzli studenec;1280;46.41460;14.33140;Malo Kladivo;2036;;120;;2;1;;756;800;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;13592;47;2
466;771;Matizovec;915;46.41450;14.30000;Malo Kladivo;2036;;185;;2;1;;1121;1210;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;11171;46;0
466;775;Zavetišče na planini Šija;1528;46.42480;14.33540;Malo Kladivo;2036;Kačja pot;105;;2;0;;508;550;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;8738;36;0
467;772;Mače;586;46.31310;14.41870;Planina Kališče;1450;;135;;1;1;;864;865;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;19373;20;1
467;985;Laško (obračališče nad vasjo);815;46.32980;14.39880;Planina Kališče;1450;;95;;1;1;;635;635;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;12180;13;1
467;4772;Bašelj;590;46.32100;14.40020;Planina Kališče;1450;;135;;1;1;;860;860;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4682;46;0
467;4774;Bašelj;590;46.32100;14.40020;Planina Kališče;1450;po gozdni cesti;135;;1;1;;860;860;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;3362;43;0
467;4891;Mače;586;46.31310;14.41870;Planina Kališče;1450;po cesti;135;;1;1;;864;865;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;2852;33;0
467;4899;Bašelj;590;46.32100;14.40020;Planina Kališče;1450;mimo bolnice Košuta;145;;1;1;;860;865;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;2489;39;0
467;4895;Mače;586;46.31310;14.41870;Planina Kališče;1450;mimo sv. Miklavža;150;;1;0;;864;895;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;2341;67;0
467;7401;Bašelj;590;46.32100;14.40020;Planina Kališče;1450;po neoznačeni poti;145;;1;0;;860;865;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;457;36;0
468;773;Mojstrana;675;46.45520;13.93210;Drobeče Sleme;2029;;255;6.13;1;0;;1354;1390;Kranjska Gora 1:30.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;11107;43;0
468;6993;Plaz Črlovec;920;46.43110;13.87840;Drobeče Sleme;2029;čez Vrtaško planino;240;7.30;2;0;;1109;1160;TNP 1:50.000;čelada;čelada, cepin, dereze;1100;68;0
468;6992;Plaz Črlovec;920;46.43110;13.87840;Drobeče Sleme;2029;zgornja pot;265;6.36;2;0;;1109;1225;TNP 1:50.000;čelada;čelada, cepin, dereze;1080;57;1
469;779;Mojstrana;675;46.45520;13.93210;Vrtaški vrh;1898;;220;5.60;1;1;;1223;1255;Kranjska Gora 1:30.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;31574;69;8
469;3364;Mojstrana;675;46.45520;13.93210;Vrtaški vrh;1898;stara pot;210;4.51;1;0;;1223;1223;Kranjska Gora 1:30.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;8089;66;0
469;6990;Plaz Črlovec;920;46.43110;13.87840;Vrtaški vrh;1898;zgornja pot;230;5.80;2;0;;978;1055;TNP 1:50.000;čelada;čelada, cepin, dereze;1350;60;2
469;6989;Plaz Črlovec;920;46.43110;13.87840;Vrtaški vrh;1898;čez Vrtaško planino;205;6.77;2;0;;978;1020;TNP 1:50.000;čelada;čelada, cepin, dereze;1090;71;0
470;559;Planina Kisovec;1250;46.27780;14.65560;Črnuški dom na Mali planini;1526;;75;;1;1;;276;276;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima):;Ogledov: 23.586;23586;21;0
470;560;Kranjski Rak;1029;46.28300;14.68840;Črnuški dom na Mali planini;1526;spodaj po cesti;95;;1;1;;497;500;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima):;Ogledov: 15.412;15412;29;7
470;2510;Stahovica;430;46.26680;14.60360;Črnuški dom na Mali planini;1526;;180;;1;1;;1096;1125;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;11387;61;1
470;3494;Za Ušivcem;1400;46.30790;14.67290;Črnuški dom na Mali planini;1526;;90;;1;1;;126;175;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima):;Ogledov: 6.735;6735;29;0
470;4982;Kranjski Rak;1029;46.28300;14.68840;Črnuški dom na Mali planini;1526;pešpot;90;;1;1;;497;500;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5786;43;0
470;2515;Kraljev hrib;540;46.30610;14.60880;Črnuški dom na Mali planini;1526;preko Škorence, Kačjeka in Gamsovih strež;240;;2;0;;986;1200;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4960;55;1
