id;ime_gore;drzava;gorovje;visina;sirina_dolzina;vrsta;ogledi;priljubljenost;stevilo_slik;stevilo_poti;stevilo_gps_sledi;vpisna_knjiga;povezava
3489;Ptujska Gora;Slovenija;Pohorje, Dravinjske gorice in Haloze;342;46,35455°N 15,76152°E;vrh, koča, cerkev;4910;41% (2248. mesto);3;4;0;2;https://www.hribi.net/gora/ptujska_gora/4/3489
3490;Kapela Presvetega Srca Jezusovega in Brezmadežnega Srca Marijinega v Martinju;Slovenija;Prekmurje;375;46,84668°N 16,14858°E;cerkev;403;18% (3145. mesto);9;1;0;;https://www.hribi.net/gora/kapela_presvetega_srca_jezusovega_in_brezmadeznega_srca_marijinega_v_martinju/163/3490
3491;Močvara (Lončarovci);Slovenija;Prekmurje;257;46,76538°N 16,27298°E;Vremenska napoved:;878;26% (2848. mesto);15;2;0;;https://www.hribi.net/gora/mocvara_loncarovci/163/3491
3492;Molnik;Slovenija;Polhograjsko hribovje in Ljubljana;582;46,00819°N 14,59909°E;vrh;3030;37% (2423. mesto);2;0;0;10;https://www.hribi.net/gora/molnik/5/3492
3493;Šmihelovec;Slovenija;Julijske Alpe;2118;46,37561°N 13,66734°E;vrh;5000;41% (2244. mesto);14;2;0;;https://www.hribi.net/gora/smihelovec/1/3493
3494;Sveti Ignacij (Rdeči Breg);Slovenija;Pohorje, Dravinjske gorice in Haloze;885;46,56762°N 15,33665°E;cerkev;745;24% (2904. mesto);5;8;0;;https://www.hribi.net/gora/sveti_ignacij_rdeci_breg/4/3494
3495;Vidrin center Aqualutra;Slovenija;Prekmurje;275;46,78592°N 16,25609°E;Vremenska napoved:;331;16% (3223. mesto);3;1;0;;https://www.hribi.net/gora/vidrin_center_aqualutra/163/3495
3496;Šetorov mlin;Slovenija;Pohorje, Dravinjske gorice in Haloze;745;46,45828°N 15,51736°E;Vremenska napoved:;804;25% (2875. mesto);6;2;0;;https://www.hribi.net/gora/setorov_mlin/4/3496
3497;Izvir Polskave;Slovenija;Pohorje, Dravinjske gorice in Haloze;1180;46,49026°N 15,50453°E;Vremenska napoved:;1560;30% (2670. mesto);2;4;0;;https://www.hribi.net/gora/izvir_polskave/4/3497
3498;Sveta Uršula (Bojtina);Slovenija;Pohorje, Dravinjske gorice in Haloze;1006;46,47198°N 15,50267°E;cerkev;1470;30% (2688. mesto);5;2;0;;https://www.hribi.net/gora/sveta_ursula_bojtina/4/3498
3499;Majalova kapelica;Slovenija;Pohorje, Dravinjske gorice in Haloze;823;46,45968°N 15,50746°E;Vremenska napoved:;349;16% (3200. mesto);2;2;0;;https://www.hribi.net/gora/majalova_kapelica/4/3499
3500;Sršenov vrh;Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;963;46,61943°N 15,37211°E;vrh;2390;34% (2518. mesto);5;4;2;;https://www.hribi.net/gora/srsenov_vrh/162/3500
3501;Sveta Katarina (Zgornja Kapla);Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;777;46,6367°N 15,37533°E;cerkev;742;24% (2908. mesto);8;3;0;;https://www.hribi.net/gora/sveta_katarina_zgornja_kapla/162/3501
3502;Jezero Komarnik;Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;236;46,57074°N 15,80579°E;jezero;460;19% (3091. mesto);8;4;0;;https://www.hribi.net/gora/jezero_komarnik/162/3502
3504;Sv. Marjeta (Ritoznoj);Slovenija;Pohorje, Dravinjske gorice in Haloze;407;46,4192°N 15,58653°E;cerkev;876;26% (2851. mesto);2;1;0;;https://www.hribi.net/gora/sv_marjeta_ritoznoj/4/3504
3505;Veliki vrh (na Pohorju);Slovenija;Pohorje, Dravinjske gorice in Haloze;1344;46,4433°N 15,44821°E;vrh;4280;40% (2296. mesto);4;10;0;;https://www.hribi.net/gora/veliki_vrh_na_pohorju/4/3505
3506;Sveti Urh (Urh);Slovenija;Pohorje, Dravinjske gorice in Haloze;895;46,42898°N 15,5069°E;cerkev;1610;31% (2660. mesto);6;4;0;1;https://www.hribi.net/gora/sveti_urh_urh/4/3506
3507;Repnikov vrh;Slovenija;Pohorje, Dravinjske gorice in Haloze;988;46,43198°N 15,49173°E;vrh;855;25% (2855. mesto);1;3;0;;https://www.hribi.net/gora/repnikov_vrh/4/3507
3508;Kapela v Zgornjih Moravcih;Slovenija;Prekmurje;315;46,71749°N 16,2519°E;vrh, cerkev;294;15% (3261. mesto);2;3;0;;https://www.hribi.net/gora/kapela_v_zgornjih_moravcih/163/3508
3509;Makotrov breg;Slovenija;Prekmurje;319;46,74565°N 16,28552°E;vrh;479;20% (3069. mesto);3;2;0;;https://www.hribi.net/gora/makotrov_breg/163/3509
3510;Sveti Jakob (Jakec);Slovenija;Kamniško Savinjske Alpe;528;46,35785°N 15,09313°E;cerkev;2200;33% (2557. mesto);3;1;1;1;https://www.hribi.net/gora/sveti_jakob_jakec/3/3510
3511;Malo Gradišče;Slovenija;Kamniško Savinjske Alpe;536;46,35625°N 15,09857°E;vrh;489;20% (3057. mesto);3;1;1;;https://www.hribi.net/gora/malo_gradisce/3/3511
3512;Veliko Gradišče;Slovenija;Kamniško Savinjske Alpe;587;46,35684°N 15,08825°E;vrh;941;26% (2820. mesto);4;1;1;1;https://www.hribi.net/gora/veliko_gradisce/3/3512
3513;Luknje;Slovenija;Posavsko hribovje in Dolenjska;438;46,04248°N 14,53463°E;vrh;878;26% (2849. mesto);7;1;0;4;https://www.hribi.net/gora/luknje/25/3513
3514;Koglerjev vrh;Slovenija;Pohorje, Dravinjske gorice in Haloze;698;46,53074°N 15,36268°E;vrh;618;22% (2976. mesto);2;2;0;;https://www.hribi.net/gora/koglerjev_vrh/4/3514
3515;Hožičev vrh;Slovenija;Pohorje, Dravinjske gorice in Haloze;595;46,53547°N 15,36992°E;vrh;436;19% (3114. mesto);2;1;0;;https://www.hribi.net/gora/hozicev_vrh/4/3515
3516;Klančnik (Glančnik);Slovenija;Pohorje, Dravinjske gorice in Haloze;877;46,56827°N 15,36074°E;vrh;670;23% (2937. mesto);4;7;0;;https://www.hribi.net/gora/klancnik_glancnik/4/3516
3517;Lovska koča Klančnik;Slovenija;Pohorje, Dravinjske gorice in Haloze;865;46,56729°N 15,35877°E;koča;936;26% (2823. mesto);5;7;2;;https://www.hribi.net/gora/lovska_koca_klancnik/4/3517
3518;Kapela sv. Ane v Puščavi;Slovenija;Pohorje, Dravinjske gorice in Haloze;330;46,55285°N 15,42214°E;vrh, cerkev;546;21% (3022. mesto);4;2;0;;https://www.hribi.net/gora/kapela_sv_ane_v_puscavi/4/3518
3519;Štefanov hrib;Slovenija;Goriško, Notranjsko in Snežniško hribovje;1113;45,83746°N 14,04923°E;vrh;81;4% (3669. mesto);0;0;0;;https://www.hribi.net/gora/stefanov_hrib/26/3519
3520;Lisc (Lisec);Slovenija;Julijske Alpe;1653;46,24028°N 13,92782°E;vrh;8050;44% (2128. mesto);7;1;0;;https://www.hribi.net/gora/lisc_lisec/1/3520
3521;Razkriški kot (sotočje Mure in Ščavnice);Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;169;46,52349°N 16,30346°E;Vremenska napoved:;623;22% (2973. mesto);5;2;0;;https://www.hribi.net/gora/razkriski_kot_sotocje_mure_in_scavnice/162/3521
3522;Lovski dom Bohor;Slovenija;Posavsko hribovje in Dolenjska;842;46,07378°N 15,4144°E;koča;1680;31% (2646. mesto);2;1;0;;https://www.hribi.net/gora/lovski_dom_bohor/25/3522
3523;Plešivec (Bohor);Slovenija;Posavsko hribovje in Dolenjska;915;46,06455°N 15,45445°E;vrh;1850;32% (2611. mesto);2;5;0;;https://www.hribi.net/gora/plesivec_bohor/25/3523
3524;Petrova skala na Bohorju;Slovenija;Posavsko hribovje in Dolenjska;913;46,06657°N 15,45116°E;Vremenska napoved:;1920;32% (2600. mesto);1;5;0;;https://www.hribi.net/gora/petrova_skala_na_bohorju/25/3524
3525;Naravno bohorsko okno;Slovenija;Posavsko hribovje in Dolenjska;883;46,06629°N 15,45055°E;Vremenska napoved:;2020;32% (2587. mesto);3;5;0;;https://www.hribi.net/gora/naravno_bohorsko_okno/25/3525
3526;Mali Mošenik;Slovenija;Goriško, Notranjsko in Snežniško hribovje;700;;vrh;320;16% (3232. mesto);0;1;0;;https://www.hribi.net/gora/mali_mosenik/26/3526
3527;Grad Jablje;Slovenija;Polhograjsko hribovje in Ljubljana;310;46,14168°N 14,55343°E;Vremenska napoved:;2030;33% (2583. mesto);0;1;1;;https://www.hribi.net/gora/grad_jablje/5/3527
3528;Vodni izvir Zlati studenec;Slovenija;Pohorje, Dravinjske gorice in Haloze;375;46,45596°N 15,62235°E;Vremenska napoved:;629;23% (2964. mesto);5;1;0;;https://www.hribi.net/gora/vodni_izvir_zlati_studenec/4/3528
3529;Lovski dom - LD Fram;Slovenija;Pohorje, Dravinjske gorice in Haloze;668;46,46819°N 15,57914°E;koča;701;24% (2927. mesto);2;1;0;;https://www.hribi.net/gora/lovski_dom_-_ld_fram/4/3529
3530;Sveti Križ (Planica);Slovenija;Pohorje, Dravinjske gorice in Haloze;692;46,46934°N 15,56702°E;cerkev;745;24% (2905. mesto);7;1;0;;https://www.hribi.net/gora/sveti_kriz_planica/4/3530
3531;Potnikova smreka;Slovenija;Pohorje, Dravinjske gorice in Haloze;651;46,46954°N 15,56315°E;Vremenska napoved:;538;21% (3030. mesto);3;2;0;;https://www.hribi.net/gora/potnikova_smreka/4/3531
3532;Španov vrh (Besnica);Slovenija;Posavsko hribovje in Dolenjska;559;46,05094°N 14,6482°E;vrh;1280;29% (2726. mesto);2;1;0;;https://www.hribi.net/gora/spanov_vrh_besnica/25/3532
3533;Sveti Križ (nad Planino pri Sevnici);Slovenija;Posavsko hribovje in Dolenjska;730;46,09935°N 15,4193°E;vrh, cerkev;2270;34% (2546. mesto);7;2;0;1;https://www.hribi.net/gora/sveti_kriz_nad_planino_pri_sevnici/25/3533
3534;Planinski dom Zarja (Hotel Zarja);Slovenija;Pohorje, Dravinjske gorice in Haloze;1113;46,49214°N 15,535°E;koča;2030;33% (2584. mesto);2;2;0;;https://www.hribi.net/gora/planinski_dom_zarja_hotel_zarja/4/3534
3536;Grmada (pri Vurberku);Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;460;46,49517°N 15,79499°E;vrh;821;25% (2869. mesto);3;2;0;1;https://www.hribi.net/gora/grmada_pri_vurberku/162/3536
3537;Grmada (pri Vurberku) - jugovzhodni vrh;Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;457;46,49302°N 15,79882°E;vrh;546;21% (3023. mesto);2;2;0;;https://www.hribi.net/gora/grmada_pri_vurberku_-_jugovzhodni_vrh/162/3537
3538;Grad Vurberk;Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;427;46,48648°N 15,79619°E;vrh, cerkev;1110;28% (2766. mesto);6;3;0;;https://www.hribi.net/gora/grad_vurberk/162/3538
3539;Marija Snežna (Fikšinci);Slovenija;Prekmurje;332;46,78652°N 16,00159°E;cerkev;406;18% (3142. mesto);2;2;0;;https://www.hribi.net/gora/marija_snezna_fiksinci/163/3539
3540;Sveta Helena (Pertoča);Slovenija;Prekmurje;298;46,77803°N 16,0282°E;vrh, cerkev;346;16% (3202. mesto);5;1;0;;https://www.hribi.net/gora/sveta_helena_pertoca/163/3540
3541;Ostragova;Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;309;46,54024°N 15,92471°E;vrh;404;18% (3143. mesto);3;1;0;;https://www.hribi.net/gora/ostragova/162/3541
3542;Sveti Andraž (Vitomarci);Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;296;46,5281°N 15,93284°E;Vremenska napoved:;378;17% (3170. mesto);9;2;0;;https://www.hribi.net/gora/sveti_andraz_vitomarci/162/3542
3543;Mont Blanc;Francija, Italija;Savojske Alpe;4810;45,83263°N 6,86525°E;vrh;4020;40% (2312. mesto);0;0;0;;https://www.hribi.net/gora/mont_blanc/45/3543
3545;Aiguille Verte;Francija;Savojske Alpe;4122;45,93451°N 6,96995°E;vrh;73;3% (3701. mesto);0;0;0;;https://www.hribi.net/gora/aiguille_verte/45/3545
3546;Matterhorn;Italija, Švica;Peninske Alpe;4478;45,97646°N 7,65856°E;vrh;2910;36% (2435. mesto);0;0;0;;https://www.hribi.net/gora/matterhorn/44/3546
3547;Mount McKinley (Denali);ZDA;Alaska Range;6191;63,06883°N -151,00716°E;vrh;612;22% (2979. mesto);0;0;0;;https://www.hribi.net/gora/mount_mckinley_denali/170/3547
3548;Monte Argentera;Italija;Primorske Alpe;3297;44,17766°N 7,30535°E;vrh;125;8% (3523. mesto);0;0;0;;https://www.hribi.net/gora/monte_argentera/48/3548
3549;Sveti Bolfenk (Jelovice);Slovenija;Pohorje, Dravinjske gorice in Haloze;537;46,31468°N 15,75149°E;vrh, cerkev;778;25% (2887. mesto);3;2;0;;https://www.hribi.net/gora/sveti_bolfenk_jelovice/4/3549
3550;Kerješetov vrh;Slovenija;Pohorje, Dravinjske gorice in Haloze;590;46,30995°N 15,74912°E;vrh;335;16% (3219. mesto);1;2;0;;https://www.hribi.net/gora/kerjesetov_vrh/4/3550
3551;Cerkev Marije Tolažnice (Brezje nad Žetalami);Slovenija;Karavanke;382;46,27183°N 15,7852°E;vrh, cerkev;339;16% (3215. mesto);4;1;0;;https://www.hribi.net/gora/cerkev_marije_tolaznice_brezje_nad_zetalami/11/3551
3552;Donačka gora (vzhodni vrh);Slovenija;Karavanke;883;46,26341°N 15,74759°E;vrh;3320;37% (2395. mesto);2;10;0;3;https://www.hribi.net/gora/donacka_gora_vzhodni_vrh/11/3552
3553;Joški vrh;Slovenija;Karavanke;595;46,26699°N 15,73973°E;vrh;753;24% (2899. mesto);2;6;0;;https://www.hribi.net/gora/joski_vrh/11/3553
3554;Grlo;Slovenija;Julijske Alpe;2429;46,43917°N 13,83615°E;sedlo;410;18% (3139. mesto);0;0;0;;https://www.hribi.net/gora/grlo/1/3554
3555;Sveti Mohor (Lačna Gora);Slovenija;Pohorje, Dravinjske gorice in Haloze;602;46,39652°N 15,45256°E;vrh, cerkev;638;23% (2958. mesto);3;1;0;1;https://www.hribi.net/gora/sveti_mohor_lacna_gora/4/3555
3556;Kebeljski grad (Zajčev grad);Slovenija;Pohorje, Dravinjske gorice in Haloze;813;46,41351°N 15,45139°E;vrh;1360;29% (2707. mesto);5;3;0;;https://www.hribi.net/gora/kebeljski_grad_zajcev_grad/4/3556
3557;Sveti Jurij (Remšnik);Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;685;46,62559°N 15,3009°E;vrh, cerkev;1050;27% (2787. mesto);7;4;0;;https://www.hribi.net/gora/sveti_jurij_remsnik/162/3557
3558;Zapotoški slapovi;Slovenija;Julijske Alpe;1140;46,38651°N 13,6926°E;slap;5930;43% (2196. mesto);8;1;0;;https://www.hribi.net/gora/zapotoski_slapovi/1/3558
3559;Križarka (Kamlik);Slovenija;Prekmurje;413;46,82852°N 16,13244°E;vrh;919;26% (2835. mesto);1;4;0;;https://www.hribi.net/gora/krizarka_kamlik/163/3559
3560;Vukova kapela (Vidonci);Slovenija;Prekmurje;401;46,81603°N 16,13171°E;vrh, cerkev;472;20% (3078. mesto);2;1;0;;https://www.hribi.net/gora/vukova_kapela_vidonci/163/3560
3561;Grčarevec;Slovenija;Goriško, Notranjsko in Snežniško hribovje;476;45,8727°N 14,2132°E;jezero;899;26% (2842. mesto);4;1;0;;https://www.hribi.net/gora/grcarevec/26/3561
3562;Hubertus vadászház;Madžarska;Zahodna Madžarska;285;46,56089°N 17,01679°E;koča;221;13% (3349. mesto);2;2;0;;https://www.hribi.net/gora/hubertus_vadaszhaz/132/3562
3563;Planina Berebica;Slovenija;Julijske Alpe;1248;46,37589°N 13,71676°E;planina;2900;36% (2436. mesto);9;1;0;;https://www.hribi.net/gora/planina_berebica/1/3563
3564;Lovska koča Berebica;Slovenija;Julijske Alpe;1590;46,38603°N 13,72203°E;planina, sedlo;3060;37% (2419. mesto);7;1;0;;https://www.hribi.net/gora/lovska_koca_berebica/1/3564
3565;Laghetto di Somdogna;Italija;Julijske Alpe;1447;46,45933°N 13,44731°E;jezero;1040;27% (2790. mesto);7;1;0;;https://www.hribi.net/gora/laghetto_di_somdogna/1/3565
3566;Krniška glavica / Jof di Sompdogna;Italija;Julijske Alpe;1889;46,45313°N 13,43918°E;vrh, bivak;13230;46% (2056. mesto);12;2;0;2;https://www.hribi.net/gora/krniska_glavica___jof_di_sompdogna/1/3566
3567;Dedni vrh (Šuštarica);Slovenija;Karavanke;653;46,28589°N 15,65327°E;vrh;630;23% (2962. mesto);2;1;1;;https://www.hribi.net/gora/dedni_vrh_sustarica/11/3567
3568;Brinova glava;Slovenija;Julijske Alpe;1586;46,42819°N 13,85417°E;vrh;2940;37% (2431. mesto);5;1;0;;https://www.hribi.net/gora/brinova_glava/1/3568
3569;Županova jama;Slovenija;Posavsko hribovje in Dolenjska;430;45,91276°N 14,6394°E;Vremenska napoved:;751;24% (2902. mesto);4;2;0;;https://www.hribi.net/gora/zupanova_jama/25/3569
3570;Na Glavi;Slovenija;Julijske Alpe;1666;46,38446°N 13,72422°E;vrh;2480;35% (2497. mesto);5;1;0;;https://www.hribi.net/gora/na_glavi/1/3570
3572;Smrekov vrh;Slovenija;Goriško, Notranjsko in Snežniško hribovje;1449;45,9856°N 13,8557°E;vrh;4750;41% (2262. mesto);0;1;0;;https://www.hribi.net/gora/smrekov_vrh/26/3572
3574;Laze;Slovenija;Goriško, Notranjsko in Snežniško hribovje;450;45,86218°N 14,26532°E;jezero, planina;599;22% (2986. mesto);0;1;2;;https://www.hribi.net/gora/laze/26/3574
3575;Malga Granuda;Italija;Julijske Alpe;1501;46,48092°N 13,40444°E;planina;729;24% (2915. mesto);15;2;0;;https://www.hribi.net/gora/malga_granuda/1/3575
3577;Chiansaveit;Italija;Karnijske Alpe;1698;46,45227°N 12,62759°E;koča, planina;461;19% (3090. mesto);4;1;0;;https://www.hribi.net/gora/chiansaveit/27/3577
3578;Golek;Slovenija;Pohorje, Dravinjske gorice in Haloze;769;46,38111°N 15,36192°E;vrh;3960;39% (2321. mesto);6;7;0;20;https://www.hribi.net/gora/golek/4/3578
3579;Lorbekov vrh;Slovenija;Pohorje, Dravinjske gorice in Haloze;578;46,53259°N 15,5271°E;vrh;466;19% (3086. mesto);1;1;0;;https://www.hribi.net/gora/lorbekov_vrh/4/3579
3580;Monte Gosadon;Italija;Julijske Alpe;1968;46,47276°N 13,41588°E;vrh;1920;32% (2601. mesto);10;4;0;;https://www.hribi.net/gora/monte_gosadon/1/3580
3581;Clapsavon;Italija;Karnijske Alpe;2462;46,43791°N 12,6318°E;vrh;1260;29% (2730. mesto);9;2;2;;https://www.hribi.net/gora/clapsavon/27/3581
3582;Bivera;Italija;Karnijske Alpe;2474;46,4414°N 12,642°E;vrh;2360;34% (2524. mesto);12;2;1;;https://www.hribi.net/gora/bivera/27/3582
3583;Rob Velike Dnine;Slovenija;Julijske Alpe;2234;46,42632°N 13,70443°E;vrh;238;13% (3332. mesto);0;0;0;;https://www.hribi.net/gora/rob_velike_dnine/1/3583
3584;Izletniška kmetija Ančka;Slovenija;Pohorje, Dravinjske gorice in Haloze;460;46,37554°N 15,37375°E;koča;505;20% (3047. mesto);2;2;0;3;https://www.hribi.net/gora/izletniska_kmetija_ancka/4/3584
3585;Cima Vildiver (Dve špici);Italija;Julijske Alpe;2008;46,47694°N 13,423°E;vrh;2150;33% (2561. mesto);11;2;0;;https://www.hribi.net/gora/cima_vildiver_dve_spici/1/3585
3586;Rote Wand;Avstrija;Hribovje vzhodno od Mure;1505;47,33333°N 15,40664°E;vrh;2130;33% (2563. mesto);11;3;1;;https://www.hribi.net/gora/rote_wand/138/3586
3587;Kanjon Mostarske Bijele;Bosna in Hercegovina;Hercegovina;500;43,54329°N 17,79281°E;slap;832;25% (2863. mesto);4;1;0;;https://www.hribi.net/gora/kanjon_mostarske_bijele/65/3587
